1077,1578,1672,1232,1291,1388,2069,1562,1727,2769,,
1216,2052,1887,1440,1250,1269,1707,1810,1813,2901,,
1137,2263,1792,1400,1529,1585,1751,1808,2108,2984,,
1155,2060,2295,1292,1496,1624,1960,1973,2222,3102,,
1042,2170,2225,1344,1193,1536,1568,1862,2489,3217,,
888,2166,2058,1319,1296,1451,1921,1739,2548,3343,,
1008,2139,2194,1554,1295,1597,2957,1773,2614,3515,,
1161,2062,1698,1530,1126,1526,1801,1706,2806,3916,,
1304,1703,1451,1353,1327,1705,1570,1727,2693,5350,,
1586,1624,1279,1301,1346,2080,1460,1756,2573,5122,,
above is God mentions years 1915 - 1924,above is mentions years 1925 - 1934 ,above is mentions years 1935 - 1944,above is mentions years 1945 - 1954,above is mentions years 1955 - 1964,above is mentions years 1965 - 1974,above is mentions years 1975 - 1984,above is mentions years 1985 - 1994,above is mentions years 1995 - 2004,above is mentions years 2005 - 2014,below is total mentions in last 100 yrs,
1157.4,1981.7,1855.1,1376.5,1314.9,1576.1,1876.4,1771.6,2359.3,3621.9,18890.9,
above is average of ten years,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
below is fraction average/total,,,,,,,,,,just making sure added up equals 1 (below),
0.06126759445,0.1049023604,0.09820072098,0.07286577135,0.06960494206,0.08343170521,0.09932824799,0.09378060336,0.1248908204,0.1917272337,1,
,,,,,,,,,,,
"if whole bread is 11.647 inches long, how many inches is each percentage?",,,,,,,,,,just making sure equals 11.647 inches,
0.7135836726,1.221797792,1.143743797,0.8486676389,0.8106887602,0.9717290706,1.156876104,1.092262687,1.454603386,2.233047091,11.647,
1.428583673,2.650381464,3.794125261,4.6427929,5.45348166,6.425210731,7.582086835,8.674349523,10.12895291,12.362,,
,,,,,,,,,,,
,,,,,,,,,,,
what if i wanted to do one slice for each 100,,,188909,,,,,,,,
0.0057011577,0.008353228274,0.008850822354,0.006521658576,0.006833978265,0.007347453006,0.01095236331,0.008268531409,0.009141967826,0.01465785113,,
0.006436961712,0.01086237289,0.009988936472,0.007622717817,0.006616942549,0.006717520076,0.009036096745,0.009581332811,0.009597213473,0.01535660027,,
0.006018770943,0.01197931279,0.009486048838,0.007410975655,0.008093844126,0.008390283152,0.009269013123,0.009570745703,0.01115881191,0.01579596525,,
0.006114054915,0.01090472132,0.01214870652,0.006839271819,0.007919156843,0.00859673176,0.01037536592,0.01044418212,0.01176227708,0.01642060463,,
0.005515883309,0.01148701227,0.01177815774,0.007114536629,0.006315209969,0.008130899004,0.008300292734,0.009856597621,0.013175656,0.01702936334,,
0.004700675987,0.01146583805,0.01089413421,0.006982197778,0.006860446035,0.007680946911,0.01016891731,0.009205490474,0.01348797569,0.01769635115,,
0.005335902472,0.01132291209,0.01161405756,0.008226182977,0.006855152481,0.008453805801,0.01565303929,0.009385471312,0.01383735026,0.01860684245,,
